customer_address_id,street,city,state,zipcode,country,latitude,longitude
742,1393 Umber Sky Estates,Caguas,PR,725.0,Puerto Rico,18.29652023,-66.04867554
743,1393 Umber Sky Estates,North Tonawanda,NY,14120.0,EE. UU.,43.06056595,-78.8788681
744,1393 Umber Sky Estates,Simi Valley,CA,93063.0,EE. UU.,34.36954498,-118.9289627
745,1393 Umber Sky Estates,South El Monte,CA,91733.0,EE. UU.,34.04790878,-118.0644455
746,1393 Umber Sky Estates,Van Nuys,CA,91406.0,EE. UU.,34.18439102,-118.4465179
747,1395 Cozy River Carrefour,Caguas,PR,725.0,Puerto Rico,18.21213722,-66.0370636
748,1395 Cozy River Carrefour,Caguas,PR,725.0,Puerto Rico,18.23402023,-66.37050629
749,1395 Cozy River Carrefour,Caguas,PR,725.0,Puerto Rico,18.27635384,-66.03704834
750,1396 Pleasant Barn Beach,Columbus,OH,43230.0,EE. UU.,40.0230751,-82.8732605
751,1396 Pleasant Barn Beach,Las Cruces,NM,88005.0,EE. UU.,32.28598785,-106.7935333
752,1396 Pleasant Barn Beach,Santa Fe,NM,87505.0,EE. UU.,35.66804123,-105.9611206
753,1396 Silver Berry Impasse,Caguas,PR,725.0,Puerto Rico,18.26319122,-66.03705597
754,1396 Silver Berry Impasse,Caguas,PR,725.0,Puerto Rico,18.28625107,-66.03704834
755,1396 Silver Berry Impasse,Caguas,PR,725.0,Puerto Rico,18.29046249,-66.3706131
756,1396 Silver Berry Impasse,Los Angeles,CA,90024.0,EE. UU.,34.03483582,-118.260025
757,1397 Colonial Point,Brooklyn,NY,11226.0,EE. UU.,40.6391449,-73.94245148
758,1397 Colonial Point,Los Angeles,CA,90024.0,EE. UU.,34.03488541,-118.2601166
759,1397 Colonial Point,Wheeling,WV,26003.0,EE. UU.,40.0639801,-80.72141266
760,1397 Quiet Terrace,Caguas,PR,725.0,Puerto Rico,18.22167778,-66.37056732
761,1399 Cinder Loop,Caguas,PR,725.0,Puerto Rico,18.20446777,-66.37057495
762,1399 Cinder Loop,Caguas,PR,725.0,Puerto Rico,18.29536629,-66.3705368
763,1399 Cozy Place,Caguas,PR,725.0,Puerto Rico,18.28061676,-66.37059021
764,1399 Cozy Place,Wayne,NJ,7470.0,EE. UU.,40.92333984,-74.27801514
765,1399 Dewy Expressway,Buffalo,NY,14215.0,EE. UU.,42.94129181,-78.80055237
766,1399 Dewy Expressway,Caguas,PR,725.0,Puerto Rico,18.26754379,-66.37059784
767,1399 Dewy Expressway,Caguas,PR,725.0,Puerto Rico,18.29301071,-66.37052155
768,14 Broad Pine Pointe,Caguas,PR,725.0,Puerto Rico,18.26661682,-66.37056732
769,14 Broad Pine Pointe,Miami,FL,33176.0,EE. UU.,25.76825142,-80.19455719
770,14 Cinder Timber Valley,Alpharetta,GA,30022.0,EE. UU.,33.99850845,-84.2793808
771,14 Cinder Timber Valley,Caguas,PR,725.0,Puerto Rico,18.29436684,-66.37056732
772,14 Cinder Timber Valley,Santa Clara,CA,95051.0,EE. UU.,36.92137528,-121.7652969
773,14 Dusty Lake Beach,Caguas,PR,725.0,Puerto Rico,18.21639633,-66.04169464
774,14 Dusty Lake Beach,Caguas,PR,725.0,Puerto Rico,18.24095535,-66.03705597
775,14 Dusty Lake Beach,Caguas,PR,725.0,Puerto Rico,18.27548409,-66.03704834
776,1400 Silent Run,Phoenix,AZ,85033.0,EE. UU.,33.4926796,-112.2088623
777,1407 Cinder Downs,Caguas,PR,725.0,Puerto Rico,18.20294952,-66.03705597
778,1407 Cinder Downs,Caguas,PR,725.0,Puerto Rico,18.24036408,-66.03704834
779,1407 Cinder Downs,Caguas,PR,725.0,Puerto Rico,18.2699337,-66.37049866
780,1407 Crystal Campus,New York,NY,10003.0,EE. UU.,40.63798523,-73.94528198
781,141 Dewy Plaza,Carlsbad,CA,92009.0,EE. UU.,33.0895195,-117.2552032
782,141 Dewy Plaza,Carlsbad,CA,92009.0,EE. UU.,33.10355759,-117.2678757
783,141 Dewy Plaza,Chicago,IL,60641.0,EE. UU.,41.88251114,-88.20147705
784,141 Dewy Plaza,Glenview,IL,60025.0,EE. UU.,42.06867981,-87.76311493
785,141 Dewy Plaza,Long Beach,CA,90804.0,EE. UU.,33.76884842,-118.189537
786,141 Dewy Plaza,Milford,CT,6460.0,EE. UU.,41.18033218,-73.09661102
787,141 Dewy Plaza ,Carlsbad,CA,92009.0,EE. UU.,33.0895195,-117.2552032
788,141 Honey Way,Plymouth,MA,2360.0,EE. UU.,41.92156601,-70.79362488
789,1411 Clear Beacon Extension,Caguas,PR,725.0,Puerto Rico,18.28838348,-66.37062073
790,1411 Clear Beacon Extension,Escondido,CA,92026.0,EE. UU.,33.12081146,-117.1017685
791,1411 Little Impasse,Caguas,PR,725.0,Puerto Rico,18.25437546,-66.37058258
792,1411 Little Impasse,Mesquite,TX,75149.0,EE. UU.,32.7651329,-96.5814209
793,1411 Little Log Boulevard,Caguas,PR,725.0,Puerto Rico,18.20333481,-66.03704834
794,1411 Little Log Boulevard,Caguas,PR,725.0,Puerto Rico,18.27620125,-66.3706131
795,1411 Little Log Boulevard,Caguas,PR,725.0,Puerto Rico,18.27954483,-66.03705597
796,1411 Little Log Boulevard,Simi Valley,CA,93063.0,EE. UU.,34.26791382,-118.6712112
797,1411 Umber View,Riverside,CA,92509.0,EE. UU.,34.01974869,-117.3625183
798,1411 Umber View,Sun Valley,CA,91352.0,EE. UU.,33.00048828,-117.242836
799,1416 Grand Gate Alley,Colton,CA,92324.0,EE. UU.,34.07920837,-117.3069
800,1416 Little Robin Manor,Jersey City,NJ,7307.0,EE. UU.,40.74726105,-74.04908752
801,1425 Fallen Fox Arbor,Caguas,PR,725.0,Puerto Rico,18.22878647,-66.37050629
802,1425 Fallen Fox Arbor,Caguas,PR,725.0,Puerto Rico,18.2848053,-66.37059021
803,1425 Fallen Fox Arbor,Caguas,PR,725.0,Puerto Rico,18.29374695,-66.37057495
804,1426 Fallen Line,Caguas,PR,725.0,Puerto Rico,18.22725487,-66.37063599
805,1426 Fallen Line,Caguas,PR,725.0,Puerto Rico,18.26163292,-66.03705597
806,1426 Fallen Line,Caguas,PR,725.0,Puerto Rico,18.27241325,-66.03704834
807,1426 High Farm,New Albany,IN,47150.0,EE. UU.,38.30499268,-85.81482697
808,1426 Silent Route,Fayetteville,NC,28314.0,EE. UU.,35.06275177,-79.00574493
809,1426 Silent Route,Scottsdale,AZ,85254.0,EE. UU.,33.4447937,-111.9264908
810,1426 Silent Route,Taylor,MI,48180.0,EE. UU.,42.52265549,-85.69891357
811,1427 Burning Goose Island,Tucson,AZ,85713.0,EE. UU.,32.2048645,-110.935051
812,143 Clear Pony Byway,Caguas,PR,725.0,Puerto Rico,18.24708366,-66.37052918
813,1430 Easy Spring Key,Fort Lauderdale,FL,33324.0,EE. UU.,26.0984993,-80.27095032
814,1430 Gentle Diversion,Caguas,PR,725.0,Puerto Rico,18.29558182,-66.37055969
815,1430 Gentle Grove Glade,Caguas,PR,725.0,Puerto Rico,18.21056366,-66.37051392
816,1430 Gentle Grove Glade,Dallas,TX,75240.0,EE. UU.,33.02194214,-96.829216
817,1430 Gentle Grove Glade,Mentor,OH,44060.0,EE. UU.,41.6532898,-81.3658371
818,1430 Tawny Barn Villas,Los Angeles,CA,90006.0,EE. UU.,34.0490036,-118.2861938
819,1430 Tawny Barn Villas,Poway,CA,92064.0,EE. UU.,32.95655823,-117.0449829
820,1438 Honey Bay,Caguas,PR,725.0,Puerto Rico,18.26201057,-66.37055206
821,1438 Honey Bay,Caguas,PR,725.0,Puerto Rico,18.29436302,-66.37052155
822,1438 Round Trail,Caguas,PR,725.0,Puerto Rico,18.29712105,-66.37052155
823,1438 Round Trail,Santa Fe,NM,87505.0,EE. UU.,35.69729996,-105.9099274
824,1439 Lazy Stead,Mayaguez,PR,680.0,Puerto Rico,18.20005035,-67.14024353
825,1439 Silent Pathway,Caguas,PR,725.0,Puerto Rico,18.2517128,-66.37050629
826,1439 Silent Pathway,Caguas,PR,725.0,Puerto Rico,18.26185989,-66.37051392
827,1439 Silent Pathway,Weslaco,TX,78596.0,EE. UU.,26.14579964,-97.95825195
828,1440 Burning Bluff Park,Salinas,CA,93906.0,EE. UU.,36.65274429,-121.6612625
829,1440 Burning Bluff Park,Salinas,CA,93906.0,EE. UU.,36.71306229,-121.657959
830,1440 Fallen Fox Dell,Caguas,PR,725.0,Puerto Rico,18.27125931,-66.37062836
831,1440 Fallen Private,Costa Mesa,CA,92627.0,EE. UU.,33.63584137,-117.9041443
832,1440 Fallen Private,Ventura,CA,93003.0,EE. UU.,34.2532959,-119.2097778
833,1440 Wishing Point,Oceanside,CA,92057.0,EE. UU.,33.22548676,-117.3070679
834,1449 Amber Island,Caguas,PR,725.0,Puerto Rico,18.20806122,-66.03705597
835,1449 Amber Island,Caguas,PR,725.0,Puerto Rico,18.22764778,-66.04351807
836,1449 Amber Island ,Caguas,PR,725.0,Puerto Rico,18.22242928,-66.37051392
837,1449 High Carrefour,Bend,OR,97701.0,EE. UU.,44.07599258,-120.9686584
838,1449 High Carrefour,Brooklyn,NY,11229.0,EE. UU.,40.6377182,-73.94229889
839,1449 High Carrefour,Los Angeles,CA,90003.0,EE. UU.,33.96860123,-118.2747421
840,1449 Red Cove,Lakewood,OH,44107.0,EE. UU.,41.48278046,-81.82228851
841,1449 Red Cove,Lakewood,OH,44107.0,EE. UU.,41.4828682,-81.77826691
842,1449 Red Cove ,Lakewood,OH,44107.0,EE. UU.,41.48278046,-81.82228851
843,1453 Amber Deer Farm,Caguas,PR,725.0,Puerto Rico,18.24212265,-66.37052918
844,1453 Amber Deer Farm,Caguas,PR,725.0,Puerto Rico,18.25368691,-66.37059784
845,1453 Amber Deer Farm,Chicago Heights,IL,60411.0,EE. UU.,41.50521088,-87.64087677
846,1453 Amber Deer Farm,Saint Paul,MN,55104.0,EE. UU.,44.95222473,-93.16172028
847,1453 Grand Rabbit Park,Garland,TX,75043.0,EE. UU.,32.92588425,-96.64833069
848,1453 Grand Rabbit Park,Phoenix,AZ,85032.0,EE. UU.,33.60445786,-111.9907379
849,1453 Lazy Cider Hill,Caguas,PR,725.0,Puerto Rico,18.24496079,-66.3705368
850,1453 Lost Oak Green,Carson,CA,90745.0,EE. UU.,33.83181381,-118.2469788
851,1454 Blue Circuit,Medina,OH,44256.0,EE. UU.,41.13618469,-81.73908234
852,1454 Emerald Hollow,Van Nuys,CA,91405.0,EE. UU.,34.18439102,-118.4465179
853,1454 Green Jetty,Caguas,PR,725.0,Puerto Rico,18.29623795,-66.37055206
854,1454 Iron Row,Chicago,IL,60626.0,EE. UU.,41.89616776,-87.66450501
855,1454 Old Farms,Chicago,IL,60629.0,EE. UU.,41.89616776,-87.66450501
856,1454 Red Lane,Caguas,PR,725.0,Puerto Rico,18.21526337,-66.03705597
857,1454 Red Lane,Caguas,PR,725.0,Puerto Rico,18.22902679,-66.03705597
858,1454 Red Lane,Caguas,PR,725.0,Puerto Rico,18.25428963,-66.37052155
859,146 Middle Terrace,Caguas,PR,725.0,Puerto Rico,18.20939446,-66.03705597
860,146 Middle Terrace,Caguas,PR,725.0,Puerto Rico,18.26615334,-66.37050629
861,1463 Lazy Creek Farm,San Diego,CA,92117.0,EE. UU.,32.79662323,-117.1978149
862,1463 Rocky Parkway,Caguas,PR,725.0,Puerto Rico,18.29645157,-66.37059021
863,1463 Silent Expressway,Amarillo,TX,79109.0,EE. UU.,35.18754196,-101.8676224
864,1463 Silent Expressway,Caguas,PR,725.0,Puerto Rico,18.28960991,-66.03705597
865,1463 Silent Expressway,Caguas,PR,725.0,Puerto Rico,18.2939949,-66.37059784
866,1463 Silver Mountain Gate,Phoenix,AZ,85008.0,EE. UU.,33.30079269,-112.0346222
867,1463 Silver Mountain Gate,Phoenix,AZ,85008.0,EE. UU.,33.47483444,-112.0087128
868,1465 Clear Elk Diversion,Hilliard,OH,43026.0,EE. UU.,40.03102875,-83.13726807
869,1465 Quaking Ledge,Dallas,TX,75227.0,EE. UU.,32.77589798,-96.68588257
870,1465 Round Fawn Passage,Caguas,PR,725.0,Puerto Rico,18.24115372,-66.37056732
871,1465 Round Fawn Passage,Caguas,PR,725.0,Puerto Rico,18.26138115,-66.37056732
872,1467 Hazy Hills By-pass,Caguas,PR,725.0,Puerto Rico,18.21104813,-66.03705597
873,1467 Hazy Hills By-pass,Caguas,PR,725.0,Puerto Rico,18.2153759,-66.37050629
874,1467 Hazy Hills By-pass,Caguas,PR,725.0,Puerto Rico,18.26799583,-66.37055206
875,1467 Wishing Anchor Centre,Caguas,PR,725.0,Puerto Rico,18.20602417,-66.37055969
876,1467 Wishing Anchor Centre,Caguas,PR,725.0,Puerto Rico,18.24752808,-66.3706131
877,1469 Cinder Leaf Cape,Caguas,PR,725.0,Puerto Rico,18.21006012,-66.37062073
878,1469 Cinder Leaf Cape,Caguas,PR,725.0,Puerto Rico,18.23877907,-66.03705597
879,1469 Cinder Leaf Cape,Caguas,PR,725.0,Puerto Rico,18.25364304,-66.03705597
880,1469 Cinder Leaf Cape,Caguas,PR,725.0,Puerto Rico,18.29146767,-66.37060547
881,1469 Dewy Berry Road,Caguas,PR,725.0,Puerto Rico,18.21829605,-66.03704834
882,1469 Dewy Berry Road,Caguas,PR,725.0,Puerto Rico,18.23177338,-66.0370636
883,1469 Dewy Berry Road,Caguas,PR,725.0,Puerto Rico,18.28469276,-66.37059021
884,1469 Dewy Berry Road,Caguas,PR,725.0,Puerto Rico,18.3513546,-65.96290588
885,1469 Iron Rise Circle,Caguas,PR,725.0,Puerto Rico,18.28957367,-66.37062836
886,1469 Iron Rise Circle,Palo Alto,CA,94303.0,EE. UU.,37.46242523,-122.1393967
887,1475 Red Berry Village,Caguas,PR,725.0,Puerto Rico,18.24479485,-66.37050629
888,1475 Red Berry Village,Caguas,PR,725.0,Puerto Rico,18.27728844,-66.03705597
889,1475 Red Berry Village,Everett,WA,98208.0,EE. UU.,47.91250229,-122.2135239
890,1475 Red Creek Stead,Albany,OR,97321.0,EE. UU.,44.65587616,-123.1170349
891,1475 Red Creek Stead,Caguas,PR,725.0,Puerto Rico,18.20230675,-66.37059021
892,1482 Cozy Townline,Caguas,PR,725.0,Puerto Rico,18.26928139,-66.37052918
893,1482 Hazy Wharf,Caguas,PR,725.0,Puerto Rico,18.29266167,-66.37063599
894,1482 Indian Valley,Caguas,PR,725.0,Puerto Rico,18.27388573,-66.37062836
895,1483 Noble Robin Avenue,Bakersfield,CA,93307.0,EE. UU.,35.31053162,-119.0147934
896,1483 Sunny Zephyr Range,Greenville,NC,27834.0,EE. UU.,35.80388641,-77.47067261
897,149 High Autumn Harbour,Azusa,CA,91702.0,EE. UU.,34.11847687,-117.9068756
898,149 High Autumn Harbour,Greeley,CO,80631.0,EE. UU.,40.41231918,-104.6923523
899,1490 Amber Forest Forest,Memphis,TN,38109.0,EE. UU.,35.0965271,-90.06786346
900,1490 Amber Forest Forest,Moreno Valley,CA,92557.0,EE. UU.,33.94717026,-117.253624
901,1490 Amber Forest Forest,New York,NY,10028.0,EE. UU.,40.63656235,-73.94520569
902,1490 Silver Canyon,Caguas,PR,725.0,Puerto Rico,18.22641373,-66.03704834
903,1490 Silver Canyon,Caguas,PR,725.0,Puerto Rico,18.24039459,-66.37054443
904,1490 Silver Canyon,Caguas,PR,725.0,Puerto Rico,18.24755859,-66.02539063
905,1490 Silver Canyon,Caguas,PR,725.0,Puerto Rico,18.27074051,-66.03705597
906,1490 Silver Canyon,Caguas,PR,725.0,Puerto Rico,18.27947426,-66.0370636
907,1490 Silver Canyon,Fort Lauderdale,FL,33324.0,EE. UU.,26.0984993,-80.27095032
908,1490 Silver Canyon,Saint Peters,MO,63376.0,EE. UU.,38.76436234,-90.64061737
909,1490 Silver Canyon,Saint Peters,MO,63376.0,EE. UU.,38.7669754,-90.62202454
910,1490 Silver Canyon ,Caguas,PR,725.0,Puerto Rico,18.21810532,-66.03704834
911,1490 Silver Canyon ,Saint Peters,MO,63376.0,EE. UU.,38.7669754,-90.62202454
912,1490 Sunny Downs,Visalia,CA,93277.0,EE. UU.,36.31933212,-119.2960815
913,1491 Burning Pine Wynd,Caguas,PR,725.0,Puerto Rico,18.26153755,-66.37058258
914,1491 Foggy Glade,Caguas,PR,725.0,Puerto Rico,18.26963806,-66.37051392
915,1491 Foggy Glade,Glendale,AZ,85308.0,EE. UU.,33.66019821,-112.1931229
916,1491 Foggy Glade,Rowland Heights,CA,91748.0,EE. UU.,34.00062561,-117.9077301
917,1491 Little Robin Way,Beaverton,OR,97006.0,EE. UU.,45.49733353,-12.27056122
918,1491 Little Robin Way,Beaverton,OR,97006.0,EE. UU.,45.5220108,-122.8633347
919,1491 Little Robin Way,Brooklyn,NY,11204.0,EE. UU.,40.63687897,-73.94221497
920,1491 Little Robin Way,Mentor,OH,44060.0,EE. UU.,41.6532898,-81.3658371
921,1491 Little Robin Way,Winnetka,CA,91306.0,EE. UU.,34.20328903,-118.5709763
922,1491 Merry Lake Grove,Caguas,PR,725.0,Puerto Rico,18.24435425,-66.3706131
923,1491 Red Dale,Caguas,PR,725.0,Puerto Rico,18.23863602,-66.37058258
924,1491 Red Dale,Saint Louis,MO,63123.0,EE. UU.,38.6506691,-90.1997757
925,1491 Red Dale,Tucson,AZ,85710.0,EE. UU.,32.23588181,-110.8283615
926,1491 Red Dale,Washington,DC,20019.0,EE. UU.,38.88365173,-76.93193817
927,1492 Emerald Terrace,Caguas,PR,725.0,Puerto Rico,18.25865555,-66.37057495
928,1492 Fallen Bank,Colorado Springs,CO,80918.0,EE. UU.,38.90581513,-104.7751541
929,1492 Fallen Bank,Elmhurst,IL,60126.0,EE. UU.,41.90305328,-87.93289185
930,1492 Fallen Bank,Philadelphia,PA,19145.0,EE. UU.,39.92291641,-75.16999817
931,1494 Easy Crossing,Lawrence,MA,1841.0,EE. UU.,42.71529007,-71.17025757
932,1494 Indian Range,Gaithersburg,MD,20878.0,EE. UU.,39.12841034,-77.20714569
933,1494 Indian Range,Gaithersburg,MD,20878.0,EE. UU.,39.14162064,-77.2270813
934,1494 Indian Range ,Gaithersburg,MD,20878.0,EE. UU.,39.14162064,-77.2270813
935,1497 Little Walk,Caguas,PR,725.0,Puerto Rico,18.21278381,-66.03705597
936,1497 Little Walk,Caguas,PR,725.0,Puerto Rico,18.22245979,-66.37050629
937,1497 Little Walk,Caguas,PR,725.0,Puerto Rico,18.28005409,-66.37060547
938,1497 Little Walk,Caguas,PR,725.0,Puerto Rico,18.29131126,-66.0370636
939,1497 Little Walk,Las Vegas,NV,89119.0,EE. UU.,36.09841919,-115.1332703
940,1497 Little Walk,Los Angeles,CA,90043.0,EE. UU.,33.98547363,-118.3382416
941,1497 Little Walk,Porterville,CA,93257.0,EE. UU.,36.06955338,-119.0176849
942,1497 Sleepy Thicket,Caguas,PR,725.0,Puerto Rico,18.27124977,-66.3706131
943,1497 Sleepy Thicket,Elmhurst,NY,11373.0,EE. UU.,40.74718475,-73.87696838
944,1497 Sleepy Thicket,Taylor,MI,48180.0,EE. UU.,42.52365494,-85.69445801
945,1497 Sleepy Thicket,Woodside,NY,11377.0,EE. UU.,40.67355728,-73.60962677
946,1507 Dewy Quail Wharf,San Jose,CA,95123.0,EE. UU.,37.25323105,-121.8241806
947,1507 Hazy Elk Path,Amarillo,TX,79109.0,EE. UU.,35.18754196,-101.8676224
948,1507 Hazy Elk Path,Davis,CA,95616.0,EE. UU.,39.83169174,-120.4956055
949,1507 Hazy Elk Path,Philadelphia,PA,19120.0,EE. UU.,40.03164673,-75.12759399
950,1507 Indian Autumn Jetty,Caguas,PR,725.0,Puerto Rico,18.22428322,-66.37058258
951,1507 Indian Autumn Jetty,Caguas,PR,725.0,Puerto Rico,18.22775841,-66.37058258
952,1507 Indian Autumn Jetty,Caguas,PR,725.0,Puerto Rico,18.24835777,-66.03705597
953,1507 Indian Autumn Jetty,Caguas,PR,725.0,Puerto Rico,18.25423241,-66.0370636
954,1509 Burning Spring Vista,Caguas,PR,725.0,Puerto Rico,18.22169304,-66.37058258
955,1509 Burning Spring Vista,Fort Lauderdale,FL,33311.0,EE. UU.,26.14536858,-80.15574646
956,1509 Middle Oak Isle,Fremont,CA,94539.0,EE. UU.,37.49027634,-121.9271088
957,1509 Noble Pine Round,Wheeling,WV,26003.0,EE. UU.,40.00862122,-80.64161682
958,1509 Quiet Log Arbor,Caguas,PR,725.0,Puerto Rico,18.22179604,-66.37057495
959,1509 Quiet Log Arbor,Silver Spring,MD,20906.0,EE. UU.,39.09303665,-77.07357788
960,151 Bright Anchor Passage,Caguas,PR,725.0,Puerto Rico,18.24790573,-66.03705597
961,151 Bright Anchor Passage,Caguas,PR,725.0,Puerto Rico,18.26871681,-66.3705368
962,151 Bright Anchor Passage,Caguas,PR,725.0,Puerto Rico,18.28542137,-66.03704834
963,151 Colonial Robin Heights,Caguas,PR,725.0,Puerto Rico,18.20746613,-66.37052918
964,151 Colonial Robin Heights,Caguas,PR,725.0,Puerto Rico,18.26704598,-66.37059021
965,151 Jagged Rise Stead,Caguas,PR,725.0,Puerto Rico,18.2359066,-66.37062073
966,151 Jagged Rise Stead,Clementon,NJ,8021.0,EE. UU.,39.81664658,-74.98467255
967,151 Jagged Rise Stead,Newark,DE,19702.0,EE. UU.,39.68188095,-75.64421082
968,151 Red Deer Landing,Dundalk,MD,21222.0,EE. UU.,33.8795166,-117.8717194
969,151 Red Deer Landing,Dundalk,MD,21222.0,EE. UU.,39.26384354,-76.5267334
970,151 Red Deer Landing,Humacao,PR,791.0,Puerto Rico,18.1501503,-65.82595062
971,1510 Broad Rise Expressway,Caguas,PR,725.0,Puerto Rico,18.21728897,-66.0370636
972,1510 Broad Rise Expressway,Caguas,PR,725.0,Puerto Rico,18.22758102,-66.04356384
973,1510 Broad Rise Expressway,Caguas,PR,725.0,Puerto Rico,18.28362656,-66.37051392
974,1510 Broad Rise Expressway,Pacoima,CA,91331.0,EE. UU.,34.26102829,-118.4290619
975,1510 Burning Creek Heath,Caguas,PR,725.0,Puerto Rico,18.21141434,-66.37059021
976,1510 Burning Creek Heath,Caguas,PR,725.0,Puerto Rico,18.28392983,-66.03705597
977,1510 Burning Creek Heath,Tucson,AZ,85746.0,EE. UU.,32.15084076,-111.0030136
978,1510 Red Spring Lane,Caguas,PR,725.0,Puerto Rico,18.22038841,-66.37057495
979,1510 Red Spring Lane,Caguas,PR,725.0,Puerto Rico,18.25263596,-66.37060547
980,1510 Red Spring Lane,Chicago,IL,60615.0,EE. UU.,41.89615631,-87.66553497
981,1510 Silent Inlet,Caguas,PR,725.0,Puerto Rico,18.24515915,-66.37058258
982,1510 Silent Inlet,Caguas,PR,725.0,Puerto Rico,18.25638199,-66.03704834
983,1510 Silent Inlet,Caguas,PR,725.0,Puerto Rico,18.25928116,-66.03705597
984,1510 Silent Inlet,Hendersonville,TN,37075.0,EE. UU.,36.29242706,-86.61682892
985,1510 Silent Inlet,Hialeah,FL,33012.0,EE. UU.,25.86688042,-80.31456757
986,1510 Silent Inlet,Morrisville,PA,19067.0,EE. UU.,40.23653793,-74.86682129
987,1513 Merry Heath,Houston,TX,77093.0,EE. UU.,29.77199745,-95.37243652
988,1513 Sunny Plaza,Caguas,PR,725.0,Puerto Rico,18.22225761,-66.37055206
989,1513 Sunny Plaza,Lompoc,CA,93436.0,EE. UU.,34.63919449,-120.477684
990,1513 Thunder Boulevard,Caguas,PR,725.0,Puerto Rico,18.21358681,-66.03704834
991,1513 Thunder Boulevard,Caguas,PR,725.0,Puerto Rico,18.2169075,-66.37062836
992,1513 Thunder Boulevard,Caguas,PR,725.0,Puerto Rico,18.24915886,-66.0370636
993,1513 Thunder Boulevard,Carolina,PR,983.0,Puerto Rico,39.49591446,-98.98998261
994,1516 Crystal Mountain,Marietta,GA,30066.0,EE. UU.,34.03212357,-84.51288605
995,1524 Amber Lagoon Subdivision,Caguas,PR,725.0,Puerto Rico,18.26477814,-66.37059784
996,1524 Amber Lagoon Subdivision,West Jordan,UT,84084.0,EE. UU.,40.62427139,-111.9338074
997,1525 Golden Nectar Edge,Caguas,PR,725.0,Puerto Rico,18.22607231,-66.37057495
998,1525 Golden Nectar Edge,Caguas,PR,725.0,Puerto Rico,18.25258827,-66.03704834
999,1525 Golden Nectar Edge,Caguas,PR,725.0,Puerto Rico,18.28323174,-66.0370636
1000,1525 Golden Nectar Edge,Hagerstown,MD,21740.0,EE. UU.,33.10355759,-117.2678757
1001,1525 Golden Nectar Edge,Hagerstown,MD,21740.0,EE. UU.,39.64164352,-77.71981812
1002,1525 Golden Nectar Edge,North Las Vegas,NV,89030.0,EE. UU.,36.18788528,-115.1340866
1003,1525 Golden Nectar Edge,San Diego,CA,92111.0,EE. UU.,32.7794342,-117.1718597
1004,1525 Jagged Barn Highlands,Caguas,PR,725.0,Puerto Rico,18.20589638,-66.37057495
1005,1525 Jagged Barn Highlands,Wyandotte,MI,48192.0,EE. UU.,42.21765137,-83.18075562
1006,1525 Quiet Leaf Corner,Glendale,AZ,85301.0,EE. UU.,33.5399437,-112.1772079
1007,1526 Broad Mountain Plaza,Brooklyn,NY,11203.0,EE. UU.,32.71671677,-116.997261
1008,1526 Broad Mountain Plaza,Brooklyn,NY,11203.0,EE. UU.,40.63588715,-73.94223023
1009,1526 Foggy Treasure Subdivision,Los Angeles,CA,90065.0,EE. UU.,34.10012817,-118.2283325
1010,1526 Tawny Barn Square,Caguas,PR,725.0,Puerto Rico,18.21241188,-66.37058258
1011,153 Blue Bay,Caguas,PR,725.0,Puerto Rico,18.23466682,-66.03705597
1012,153 Blue Bay,Caguas,PR,725.0,Puerto Rico,18.2842865,-66.37058258
1013,153 Harvest Port,Caguas,PR,725.0,Puerto Rico,18.29720497,-66.37056732
1014,153 Hidden Range,Caguas,PR,725.0,Puerto Rico,18.20986748,-66.03705597
1015,153 Hidden Range,Caguas,PR,725.0,Puerto Rico,18.22757721,-66.04453278
1016,153 Hidden Range,Diamond Bar,CA,91765.0,EE. UU.,34.02207184,-117.8132401
1017,153 Hidden Range,Diamond Bar,CA,91765.0,EE. UU.,34.02568817,-117.8119507
1018,153 Hidden Range ,Caguas,PR,725.0,Puerto Rico,18.23028755,-66.0370636
1019,153 Hidden Range ,Diamond Bar,CA,91765.0,EE. UU.,34.02568817,-117.8119507
1020,153 Lost Estates,Tempe,AZ,85281.0,EE. UU.,33.41519928,-111.9199905
1021,153 Merry Loop,Caguas,PR,725.0,Puerto Rico,18.24231911,-66.37060547
1022,153 Merry Loop,Chino,CA,91710.0,EE. UU.,34.03118897,-117.6896515
1023,153 Velvet Diversion,Caguas,PR,725.0,Puerto Rico,18.2094841,-66.37062073
1024,153 Velvet Diversion,Medford,MA,2155.0,EE. UU.,42.39771652,-71.10455322
1025,153 Velvet Extension,Waipahu,HI,96797.0,EE. UU.,21.38874054,-158.0047607
1026,1531 Foggy Panda Centre,Caguas,PR,725.0,Puerto Rico,18.20247841,-66.03704834
1027,1531 Foggy Panda Centre,Caguas,PR,725.0,Puerto Rico,18.2275734,-66.04343414
1028,1531 Foggy Panda Centre,Caguas,PR,725.0,Puerto Rico,18.24170876,-66.03704834
1029,1531 Foggy Panda Centre,Caguas,PR,725.0,Puerto Rico,18.25875473,-66.37054443
1030,1531 Foggy Panda Centre,Caguas,PR,725.0,Puerto Rico,18.28528595,-66.03705597
1031,1531 Foggy Panda Centre,Caguas,PR,725.0,Puerto Rico,18.29652023,-66.04867554
1032,1531 Hazy Forest Plaza,Chicago,IL,60622.0,EE. UU.,41.89580154,-87.6660614
1033,1531 Jagged Dale Heath,Annandale,VA,22003.0,EE. UU.,38.82551575,-77.21334839
1034,1531 Jagged Dale Heath,Chicago,IL,60613.0,EE. UU.,41.89580154,-87.6660614
